,tracker_ids,tracker_class_name,bounding_boxes
325,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3133.3,         807,      3571.2,      1267.1], dtype=float32), array([     1269.6,      585.45,      2885.6,      1732.7], dtype=float32), array([     2688.7,      841.03,      2979.3,        1220], dtype=float32), array([    0.64219,      686.93,      1055.2,        1772], dtype=float32), array([     2954.7,      835.06,      3155.6,      1042.2], dtype=float32)]"
326,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3136.2,      805.85,      3584.4,      1263.7], dtype=float32), array([     1293.4,      583.24,        2895,      1774.5], dtype=float32), array([     2704.5,      833.33,      2978.7,      1209.5], dtype=float32), array([    0.31553,      685.99,      1034.2,      1789.5], dtype=float32), array([     2953.7,      834.05,      3158.6,      1042.9], dtype=float32)]"
327,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3140.4,      805.04,        3586,      1261.7], dtype=float32), array([     1318.5,      582.54,      2905.4,      1734.7], dtype=float32), array([       2720,      815.09,      2975.8,      1210.7], dtype=float32), array([     1.1776,       685.2,      1008.5,      1796.5], dtype=float32), array([     2955.1,      832.94,      3159.8,      1043.8], dtype=float32)]"
328,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3143.5,      803.56,      3583.3,      1259.6], dtype=float32), array([     1342.4,      581.99,        2922,      1722.5], dtype=float32), array([     2732.9,      808.47,      2971.7,      1189.9], dtype=float32), array([    0.68661,      681.27,      984.07,      1802.4], dtype=float32), array([     2955.3,      830.56,      3160.3,      1044.5], dtype=float32)]"
329,"[8, 10, 11, 12, 13]","['car', 'truck', 'car', 'car', 'car']","[array([     3145.8,      802.99,      3581.6,      1256.9], dtype=float32), array([     1368.6,      582.95,      2937.8,      1713.3], dtype=float32), array([     2742.1,      800.16,      2972.1,      1175.2], dtype=float32), array([      1.397,       675.7,       959.4,      1808.2], dtype=float32), array([     2955.3,      829.34,      3159.9,      1046.8], dtype=float32)]"
330,"[8, 10, 12, 13]","['car', 'truck', 'car', 'car']","[array([     3147.8,      801.93,      3585.5,      1255.2], dtype=float32), array([     1391.1,      582.94,      2942.4,      1721.4], dtype=float32), array([     1.2831,      676.02,      931.94,      1813.9], dtype=float32), array([     2954.5,      827.48,      3161.1,      1048.1], dtype=float32)]"
331,"[8, 10, 12, 13]","['car', 'truck', 'car', 'car']","[array([     3150.4,       801.6,      3592.2,      1252.6], dtype=float32), array([       1417,      584.15,      2953.8,      1713.6], dtype=float32), array([     0.9268,      675.31,      906.07,      1817.6], dtype=float32), array([       2953,       826.1,      3161.8,      1053.1], dtype=float32)]"
332,"[8, 10, 12, 13]","['car', 'truck', 'car', 'car']","[array([     3151.2,      799.14,      3594.8,      1249.6], dtype=float32), array([     1437.5,      584.51,      2959.3,      1704.3], dtype=float32), array([     1.3592,      670.85,      883.84,      1813.9], dtype=float32), array([     2952.2,      825.04,      3161.4,      1050.5], dtype=float32)]"
333,"[8, 10, 12, 13]","['car', 'truck', 'car', 'car']","[array([     3153.5,      796.25,        3600,        1249], dtype=float32), array([     1459.7,       583.6,      2967.8,      1701.4], dtype=float32), array([    0.96652,       676.1,      856.41,      1810.1], dtype=float32), array([     2951.4,      822.44,      3161.4,      1047.7], dtype=float32)]"
334,"[8, 10, 12, 13]","['car', 'truck', 'car', 'car']","[array([     3155.1,      794.44,      3609.4,      1251.1], dtype=float32), array([     1477.1,      583.94,      2975.2,      1679.1], dtype=float32), array([    0.65815,      678.76,      831.88,      1822.1], dtype=float32), array([     2947.5,      817.12,      3165.9,      1040.7], dtype=float32)]"
335,"[8, 10, 12, 13]","['car', 'truck', 'car', 'car']","[array([     3156.4,      793.06,      3613.4,      1250.6], dtype=float32), array([       1502,      585.08,      2987.3,      1683.7], dtype=float32), array([    0.86075,      678.23,      811.53,      1826.7], dtype=float32), array([     2943.5,      814.04,      3167.7,      1033.2], dtype=float32)]"
336,"[8, 10, 12, 13]","['car', 'truck', 'car', 'car']","[array([     3158.9,      793.63,      3618.3,      1249.3], dtype=float32), array([     1526.2,       587.1,      2997.6,      1670.7], dtype=float32), array([    0.93016,      679.58,      785.18,      1840.3], dtype=float32), array([     2945.7,      812.05,      3168.8,      1031.7], dtype=float32)]"
